4.0,48.5,72.5,2.0,0
11.0,48.0,48.5,2.0,0
-19.0,48.0,48.0,2.0,0
-23.0,48.0,48.0,2.0,1
-12.0,47.5,22.5,2.0,1
7.0,47.5,48.0,2.0,1
27.0,24.0,23.5,2.0,0
-20.0,24.5,72.5,2.0,1
21.0,24.0,23.5,3.0,0
11.0,24.0,24.0,3.0,1
20.0,24.0,24.0,2.0,0
-7.0,24.5,23.5,3.0,1
40.0,24.0,24.0,2.0,1
4.0,24.5,47.0,3.0,1
1.0,23.5,96.0,2.0,0
-7.0,48.5,48.0,3.0,1
11.0,90.0,41.0,2.0,1
21.0,47.5,48.0,2.0,0
10.0,48.0,48.0,2.0,1
-19.0,48.0,23.5,2.0,1
26.0,25.5,49.0,3.0,0
17.0,49.5,49.0,4.0,1
-1.0,49.0,49.0,3.0,0
20.0,48.5,72.5,4.0,1
24.0,25.5,49.0,3.0,1
-32.0,31.0,31.0,2.0,0
-12.0,48.5,49.0,3.0,1
2.0,49.5,49.0,2.0,1
-28.0,49.0,73.0,2.0,1
26.0,48.5,72.5,4.0,1
-28.0,49.0,49.0,2.0,1
31.0,48.0,73.5,3.0,1
6.0,97.5,97.5,2.0,1
-2.0,47.5,96.5,4.0,0
43.0,24.5,48.0,3.0,1
-9.0,48.0,48.5,4.0,1
-22.0,24.0,97.0,2.0,0
-29.0,48.0,48.0,2.0,1
36.0,48.0,48.0,2.0,1
-6.0,48.0,96.5,2.0,0
17.0,24.0,47.5,3.0,1
29.0,48.0,97.0,2.0,0
14.0,24.0,48.0,5.0,1
-38.0,72.5,48.0,2.0,1
-14.0,48.0,48.0,2.0,0
-45.0,24.0,72.0,2.0,0
-27.0,48.0,48.0,2.0,0
-9.0,48.5,48.0,3.0,0
-3.0,49.5,49.5,2.0,1
-19.0,48.0,48.5,2.0,1
24.0,48.0,48.0,2.0,1
18.0,47.5,48.0,4.0,1
-8.0,48.0,48.0,2.0,1
17.0,48.0,96.5,2.0,1
8.0,48.0,24.0,6.0,1
15.0,47.5,48.0,3.0,0
17.0,47.5,48.0,5.0,1
24.0,47.5,48.0,3.0,0
12.0,48.0,47.5,2.0,0
-16.0,24.0,24.5,3.0,1
-8.0,24.0,48.0,2.0,1
1.0,23.0,24.0,2.0,0
3.0,24.0,24.0,7.0,1
7.0,24.0,24.0,2.0,1
16.0,24.0,24.5,2.0,0
-16.0,24.0,47.5,4.0,0
-11.0,23.5,71.5,4.0,0
8.0,24.0,22.5,2.0,1
78.0,44.0,44.0,2.0,1
12.0,41.0,65.0,2.0,1
3.0,47.5,47.0,2.0,1
-2.0,45.5,46.0,3.0,1
10.0,47.0,47.0,6.0,1
9.0,47.5,48.0,3.0,0
1.0,48.5,48.0,3.0,0
-19.0,25.5,48.5,2.0,0
-9.0,26.0,48.0,4.0,0
3.0,47.5,48.0,2.0,0
-10.0,47.5,48.0,3.0,1
7.0,30.5,48.0,3.0,0
3.0,48.0,48.0,2.0,0
15.0,49.5,52.5,7.0,1
8.0,72.0,71.5,3.0,1
0.0,24.0,72.0,2.0,0
0.0,72.5,49.0,5.0,0
-15.0,95.5,52.0,2.0,0
3.0,24.0,48.5,2.0,0
3.0,48.5,48.5,3.0,1
14.0,24.5,48.0,4.0,1
-2.0,48.5,96.0,4.0,1
-8.0,120.0,48.0,2.0,1
-3.0,48.5,79.0,5.0,1
3.0,24.0,48.0,2.0,1
7.0,24.0,47.5,2.0,0
1.0,74.0,47.5,2.0,0
12.0,47.5,48.0,2.0,0
-14.0,48.0,48.0,2.0,0
0.0,24.5,48.5,2.0,1
-1.0,25.0,73.5,6.0,0
-6.0,48.5,48.0,3.0,0
1.0,72.5,48.5,2.0,0
-6.0,47.5,48.0,2.0,1
12.0,48.5,72.0,2.0,1
-3.0,25.0,49.5,4.0,1
8.0,47.5,48.0,2.0,0
-10.0,48.0,48.0,2.0,0
0.0,47.5,48.0,4.0,1
-5.0,48.0,72.0,2.0,1
-5.0,47.5,72.0,5.0,0
7.0,89.5,40.5,3.0,1
-16.0,23.0,72.5,2.0,0
-2.0,24.5,96.0,3.0,0
8.0,71.0,70.5,3.0,1
0.0,24.5,72.5,2.0,1
-2.0,46.5,23.5,7.0,0
-3.0,47.0,48.0,2.0,1
-7.0,24.0,71.5,5.0,0
-2.0,31.0,48.0,2.0,1
11.0,47.5,47.0,3.0,1
15.0,41.0,39.5,2.0,1
7.0,47.0,47.0,3.0,1
6.0,22.5,47.0,2.0,1
-7.0,24.0,47.0,4.0,1
-10.0,67.0,44.0,2.0,0
7.0,41.5,24.5,3.0,1
11.0,30.5,72.5,4.0,1
-1.0,47.5,47.5,2.0,1
-6.0,25.5,48.0,4.0,0
9.0,47.5,47.5,3.0,0
-11.0,49.5,48.0,2.0,0
-3.0,24.5,48.0,4.0,1
-9.0,31.0,48.0,3.0,0
0.0,52.5,49.0,3.0,1
-10.0,55.0,71.5,2.0,0
6.0,54.0,49.0,2.0,1
8.0,48.5,48.0,2.0,1
-2.0,48.0,72.0,2.0,0
5.0,24.0,48.0,3.0,1
-9.0,24.0,73.0,2.0,1
-8.0,24.5,48.0,3.0,1
-19.0,24.0,48.0,4.0,1
4.0,73.0,48.0,5.0,1
6.0,24.0,48.0,2.0,1
-8.0,48.5,96.5,3.0,1
6.0,48.0,120.0,4.0,0
-9.0,47.0,72.5,3.0,1
-10.0,71.5,47.5,2.0,1
-2.0,73.0,96.0,2.0,1
-22.0,23.5,76.0,2.0,1
-6.0,49.0,48.0,2.0,1
-5.0,49.0,48.0,4.0,1
0.0,47.5,48.0,2.0,0
-6.0,47.5,48.0,2.0,1
6.0,48.5,48.5,4.0,1
-11.0,47.5,48.0,4.0,1
-4.0,48.5,49.0,3.0,0
3.0,48.0,96.0,3.0,1
3.0,48.0,48.0,2.0,1
1.0,48.0,48.0,3.0,1
4.0,48.0,48.0,2.0,1
16.0,48.0,96.0,2.0,1
-1.0,23.5,24.0,5.0,1
-5.0,24.5,72.0,4.0,0
6.0,24.5,24.5,3.0,1
5.0,24.5,72.0,3.0,1
7.0,73.0,72.5,6.0,0
-5.0,23.5,72.0,3.0,0
-9.0,24.0,24.0,2.0,1
-11.0,24.0,71.5,2.0,0
3.0,44.0,43.5,2.0,1
5.0,47.0,47.0,4.0,1
2.0,41.5,42.0,2.0,1
0.0,46.5,47.0,2.0,0
-3.0,47.0,23.0,2.0,1
-8.0,41.0,41.5,4.0,0
2.0,30.0,28.0,2.0,1
-9.0,47.0,47.0,2.0,0
2.0,28.5,30.5,3.0,1
13.0,25.5,48.5,5.0,0
12.0,47.5,72.0,4.0,1
4.0,48.0,48.0,3.0,1
2.0,25.0,48.0,2.0,1
-14.0,30.0,48.0,5.0,0
-2.0,49.0,24.0,3.0,0
0.0,54.0,96.0,2.0,1
-1.0,95.5,72.0,2.0,0
2.0,71.5,49.0,2.0,1
-2.0,71.5,72.0,4.0,0
8.0,48.5,96.5,4.0,1
-5.0,48.5,73.5,2.0,0
4.0,24.0,48.0,3.0,1
-5.0,24.5,48.0,4.0,1
7.0,24.5,48.0,5.0,1
6.0,24.0,48.0,3.0,1
-4.0,48.0,48.0,3.0,0
-11.0,48.0,47.5,2.0,0
5.0,24.0,48.0,2.0,1
-9.0,48.0,73.0,6.0,0
0.0,47.5,48.0,4.0,1
-3.0,72.5,120.0,3.0,1
-6.0,25.0,120.5,7.0,1
11.0,72.5,48.0,2.0,0
6.0,48.5,48.0,5.0,1
-9.0,72.0,47.5,2.0,0
-4.0,24.0,72.0,4.0,1
6.0,47.5,48.0,2.0,1
-3.0,48.0,47.5,2.0,1
8.0,48.5,48.5,2.0,1
10.0,48.0,48.0,3.0,1
-4.0,47.5,48.0,3.0,0
-3.0,71.5,72.0,3.0,0
-12.0,47.5,48.0,5.0,1
-5.0,24.0,72.0,3.0,1
5.0,24.0,24.0,6.0,0
-6.0,25.0,73.0,3.0,1
0.0,24.5,48.0,4.0,1
2.0,24.0,72.0,4.0,1
-6.0,24.5,72.0,2.0,1
-3.0,24.5,47.5,4.0,1
0.0,24.0,24.5,2.0,1
-22.0,24.0,72.0,2.0,0
7.0,24.5,47.5,2.0,1
3.0,47.5,47.0,2.0,0
0.0,41.0,40.5,6.0,1
-5.0,47.5,72.0,7.0,0
14.0,72.0,71.5,2.0,1
7.0,48.0,47.5,2.0,1
5.0,25.0,48.0,3.0,0
1.0,47.5,48.0,2.0,1
4.0,47.5,48.0,2.0,0
-5.0,72.5,72.0,3.0,0
0.0,71.5,72.0,5.0,0
0.0,48.5,72.0,2.0,1
14.0,55.0,71.5,7.0,1
3.0,96.0,72.0,2.0,0
-11.0,71.5,95.5,2.0,1
5.0,49.0,120.5,2.0,1
2.0,24.5,96.0,3.0,1
-16.0,79.0,48.0,2.0,0
-10.0,25.0,48.5,2.0,0
-4.0,48.0,48.0,2.0,0
7.0,48.0,24.0,8.0,1
12.0,95.5,48.5,2.0,1
-14.0,24.0,48.0,3.0,0
9.0,48.0,95.5,3.0,1
15.0,48.5,96.0,3.0,1
2.0,47.5,48.0,4.0,1
-4.0,25.0,49.0,3.0,0
-2.0,25.0,49.5,3.0,0
13.0,72.5,47.5,2.0,1
6.0,48.0,72.0,3.0,0
0.0,47.5,48.0,3.0,0
-1.0,47.0,48.0,3.0,0
3.0,48.5,48.0,2.0,1
8.0,47.0,47.5,2.0,1
-12.0,72.0,48.0,2.0,0
15.0,49.5,73.0,4.0,1
