-8.0,49.5,25.5,2.0,0
-13.0,48.5,48.5,2.0,1
-2.0,47.5,47.5,2.0,0
30.0,48.5,48.0,2.0,0
-14.0,49.0,49.0,2.0,0
14.0,48.0,48.0,2.0,1
-19.0,24.0,49.0,2.0,1
3.0,48.0,48.0,2.0,1
2.0,48.0,48.0,2.0,1
-18.0,48.0,48.0,2.0,1
-25.0,48.0,48.0,2.0,0
14.0,72.0,23.0,2.0,0
-13.0,48.0,48.0,2.0,1
32.0,47.0,24.0,2.0,1
-10.0,23.0,72.0,2.0,1
-14.0,24.5,24.5,3.0,0
2.0,24.5,72.0,3.0,0
6.0,25.0,25.0,2.0,1
-10.0,24.0,23.5,2.0,1
-8.0,24.5,24.5,2.0,1
-14.0,72.0,24.0,3.0,0
7.0,24.5,72.0,2.0,0
-17.0,41.0,41.0,2.0,0
-10.0,47.0,47.0,2.0,1
-20.0,41.0,42.0,2.0,0
17.0,69.5,46.0,2.0,0
5.0,47.5,48.0,4.0,1
-7.0,48.0,31.0,2.0,0
-17.0,72.0,47.5,2.0,1
-7.0,72.0,71.5,2.0,0
-14.0,96.0,72.5,2.0,0
4.0,72.5,49.0,2.0,1
43.0,72.5,54.5,3.0,1
22.0,24.0,71.5,5.0,0
9.0,71.0,72.0,3.0,1
35.0,23.5,24.0,2.0,1
37.0,25.0,24.5,2.0,1
-3.0,78.5,95.5,3.0,0
-5.0,24.0,73.0,3.0,1
-22.0,96.0,96.0,3.0,0
12.0,73.5,48.0,2.0,1
-13.0,95.5,78.0,3.0,0
6.0,23.5,119.0,4.0,1
-14.0,95.0,24.0,2.0,1
-17.0,47.5,119.5,3.0,0
-16.0,24.0,48.5,2.0,0
24.0,48.0,73.0,3.0,1
17.0,119.5,72.0,2.0,0
29.0,24.0,48.5,3.0,0
11.0,25.0,48.0,2.0,1
-16.0,49.0,49.5,2.0,1
-11.0,48.5,48.5,4.0,1
-11.0,48.5,48.0,2.0,1
-23.0,47.0,48.0,3.0,0
29.0,48.5,48.0,4.0,1
-51.0,48.0,48.0,2.0,0
-24.0,71.5,47.5,2.0,1
7.0,72.5,24.5,2.0,1
44.0,48.0,48.0,2.0,1
38.0,72.0,48.0,2.0,0
4.0,47.5,48.0,4.0,1
-22.0,24.0,23.5,2.0,0
-6.0,23.5,73.0,2.0,0
31.0,24.5,24.5,3.0,1
-7.0,24.5,24.5,2.0,0
11.0,23.5,47.5,5.0,1
-9.0,24.0,71.5,5.0,0
10.0,72.0,72.5,2.0,1
0.0,22.5,23.5,3.0,1
