-19.0,24.5,48.0,2.0,1
-44.0,24.0,48.0,2.0,1
-15.0,48.5,47.0,2.0,1
1.0,48.0,48.5,2.0,0
0.0,49.0,49.0,3.0,1
-17.0,48.0,47.0,2.0,1
11.0,47.0,47.0,2.0,0
4.0,47.5,48.0,2.0,1
-38.0,50.0,48.0,2.0,0
-18.0,48.5,47.5,2.0,1
2.0,47.0,48.0,2.0,1
0.0,47.0,47.0,2.0,1
16.0,49.0,48.0,2.0,1
-9.0,23.5,48.0,2.0,0
-15.0,48.0,47.5,2.0,0
-11.0,24.5,24.5,2.0,1
-2.0,24.5,48.0,2.0,1
11.0,24.0,71.0,3.0,1
14.0,25.0,25.0,3.0,0
-26.0,25.0,25.0,2.0,1
6.0,47.5,24.5,2.0,1
9.0,23.5,25.0,3.0,1
-11.0,25.0,23.0,2.0,0
4.0,47.5,47.0,2.0,1
-13.0,51.0,48.0,2.0,1
6.0,48.0,47.0,2.0,1
-20.0,48.5,72.5,2.0,0
-22.0,46.0,48.0,2.0,1
19.0,47.0,48.0,2.0,1
-24.0,23.5,49.0,3.0,1
-2.0,50.5,73.5,3.0,1
-2.0,26.0,48.5,3.0,1
-8.0,45.5,48.5,2.0,0
-10.0,71.5,49.5,2.0,1
10.0,47.0,73.0,2.0,1
-5.0,72.0,97.0,4.0,0
-5.0,73.5,49.5,2.0,0
28.0,49.0,73.0,3.0,0
12.0,72.5,48.0,3.0,0
29.0,23.5,73.0,4.0,0
-9.0,48.5,72.5,3.0,0
-3.0,49.0,71.5,2.0,0
9.0,24.0,47.5,3.0,1
14.0,24.0,23.5,2.0,1
11.0,96.5,23.5,3.0,1
13.0,24.0,48.0,2.0,0
-8.0,49.0,96.5,2.0,1
-21.0,49.0,49.0,3.0,0
-12.0,25.0,74.5,2.0,1
2.0,44.5,73.0,2.0,1
-10.0,73.0,48.0,3.0,0
2.0,24.5,23.5,4.0,1
-13.0,47.0,48.0,4.0,1
34.0,49.0,47.5,3.0,0
17.0,24.0,48.0,3.0,1
7.0,71.5,48.0,2.0,0
-7.0,48.5,49.0,4.0,1
-22.0,46.0,72.0,2.0,0
19.0,48.0,48.0,3.0,1
1.0,46.5,48.0,3.0,1
23.0,22.5,48.0,4.0,1
-2.0,47.5,48.0,2.0,0
-9.0,47.0,48.0,3.0,1
-5.0,24.0,48.5,2.0,1
-10.0,72.0,72.0,2.0,1
-10.0,48.5,48.0,4.0,1
-2.0,71.5,48.0,2.0,1
-8.0,24.5,46.5,2.0,1
-15.0,24.5,24.5,2.0,0
0.0,24.5,24.5,2.0,1
2.0,49.0,46.5,4.0,0
-27.0,23.5,72.0,5.0,1
9.0,24.5,48.5,3.0,0
2.0,24.5,72.5,4.0,0
-26.0,24.0,24.0,2.0,0
8.0,23.0,24.0,5.0,1
-13.0,49.5,49.5,2.0,0
8.0,27.5,29.0,2.0,0
5.0,48.0,47.5,2.0,1
1.0,48.0,47.0,2.0,1
-10.0,48.0,48.0,3.0,1
-4.0,47.5,72.0,2.0,0
32.0,48.5,72.0,2.0,1
5.0,49.0,48.0,2.0,1
14.0,47.0,47.5,2.0,1
1.0,25.0,50.5,3.0,1
-2.0,43.0,47.5,3.0,0
11.0,74.5,48.0,2.0,1
-1.0,72.0,50.0,3.0,0
2.0,49.5,72.0,3.0,1
6.0,24.5,74.5,3.0,1
-10.0,50.5,49.0,3.0,1
11.0,71.0,72.0,2.0,1
3.0,92.0,49.0,2.0,0
3.0,48.5,48.0,2.0,0
4.0,22.5,48.0,2.0,1
3.0,75.5,48.0,2.0,1
-2.0,48.0,49.0,3.0,0
11.0,48.0,45.5,3.0,1
9.0,23.5,47.5,3.0,1
-2.0,47.0,48.0,2.0,1
4.0,74.0,48.0,2.0,1
-5.0,98.5,96.0,2.0,1
6.0,24.0,49.5,4.0,1
-23.0,22.5,48.0,4.0,1
2.0,24.0,48.0,3.0,1
-5.0,25.0,24.0,3.0,0
13.0,48.5,47.5,2.0,1
-1.0,45.5,48.0,2.0,0
0.0,48.0,47.5,3.0,0
-5.0,48.0,47.0,2.0,1
15.0,48.0,96.0,4.0,1
-3.0,50.5,49.5,2.0,0
1.0,71.0,72.0,2.0,1
4.0,47.0,47.0,3.0,0
-6.0,72.0,48.5,4.0,0
1.0,95.0,47.0,2.0,0
-31.0,48.5,48.0,2.0,0
-10.0,23.5,23.5,2.0,0
-6.0,25.0,25.0,2.0,1
20.0,25.5,48.0,2.0,1
-2.0,24.0,48.0,2.0,1
11.0,25.5,72.0,4.0,1
-11.0,46.0,25.5,4.0,0
5.0,24.5,24.0,2.0,1
2.0,24.5,71.0,3.0,1
-9.0,24.0,47.5,2.0,0
-3.0,23.5,72.0,3.0,0
12.0,23.5,70.5,2.0,0
2.0,47.0,47.0,5.0,1
1.0,43.5,43.5,3.0,0
2.0,41.5,42.0,3.0,0
-10.0,30.5,45.0,4.0,0
8.0,49.0,48.0,2.0,1
1.0,48.5,49.5,4.0,1
7.0,28.5,48.0,4.0,0
-2.0,48.0,47.5,3.0,1
-16.0,46.5,46.5,2.0,0
-1.0,72.0,46.0,2.0,1
-2.0,72.0,72.0,3.0,1
4.0,72.0,72.5,3.0,1
-7.0,97.0,52.0,2.0,1
-11.0,71.0,72.0,2.0,1
17.0,24.0,24.0,2.0,1
3.0,47.5,47.0,2.0,1
-7.0,24.0,96.0,2.0,0
2.0,25.5,49.0,2.0,1
2.0,48.0,49.5,5.0,0
-18.0,48.5,95.5,5.0,0
7.0,45.5,25.0,2.0,0
11.0,47.0,96.0,2.0,1
-22.0,95.0,23.5,3.0,0
-12.0,23.5,96.0,2.0,0
-15.0,78.0,46.5,2.0,0
6.0,23.0,23.0,2.0,0
18.0,24.5,119.5,4.0,1
-8.0,74.5,74.5,2.0,1
-3.0,24.0,72.0,3.0,1
-16.0,48.5,47.0,4.0,0
-5.0,46.0,48.0,2.0,0
13.0,48.5,47.0,3.0,1
-8.0,48.0,48.0,2.0,0
-10.0,48.0,121.0,2.0,1
-17.0,47.5,45.5,2.0,0
15.0,49.0,48.0,3.0,1
10.0,49.0,48.0,2.0,1
1.0,47.0,48.0,2.0,1
-8.0,23.5,50.0,3.0,1
7.0,48.0,48.0,3.0,1
17.0,24.0,24.0,2.0,0
1.0,24.5,46.5,2.0,1
-1.0,24.5,24.0,2.0,0
0.0,24.0,70.5,2.0,1
17.0,24.0,23.5,2.0,1
4.0,66.5,43.5,3.0,1
18.0,72.5,72.5,2.0,1
-15.0,25.5,25.5,2.0,0
27.0,24.5,24.5,3.0,1
8.0,72.0,24.0,2.0,1
-3.0,42.5,42.0,2.0,0
-8.0,41.5,24.0,4.0,1
-2.0,30.0,47.0,4.0,1
8.0,46.5,71.0,4.0,1
-10.0,47.0,22.5,3.0,0
13.0,47.5,46.5,3.0,0
1.0,47.5,47.5,2.0,0
9.0,47.0,29.5,2.0,1
2.0,47.0,48.0,3.0,1
-4.0,48.0,72.0,2.0,0
18.0,25.5,48.0,4.0,1
14.0,51.0,47.5,3.0,1
13.0,72.5,48.0,2.0,1
-14.0,29.5,26.0,5.0,1
15.0,49.5,72.0,2.0,0
2.0,69.5,23.5,2.0,0
9.0,53.0,96.0,2.0,0
-8.0,45.5,72.0,2.0,1
-13.0,47.5,48.5,2.0,0
-16.0,24.5,24.5,3.0,0
-8.0,48.0,48.0,2.0,0
-20.0,48.0,95.0,2.0,0
4.0,24.5,48.0,3.0,1
4.0,46.5,48.0,6.0,0
7.0,24.5,48.0,2.0,1
8.0,48.5,79.0,4.0,1
-17.0,25.0,48.5,2.0,0
5.0,47.5,49.0,3.0,0
-11.0,47.5,73.0,2.0,1
2.0,96.0,23.5,3.0,1
-8.0,47.0,49.5,2.0,1
-5.0,47.0,47.5,2.0,1
2.0,48.0,48.0,2.0,1
15.0,47.0,48.0,2.0,1
12.0,46.5,49.0,5.0,1
-1.0,48.0,48.0,4.0,0
20.0,48.5,48.0,2.0,1
2.0,48.0,49.0,3.0,1
12.0,47.5,48.0,4.0,1
-22.0,47.0,48.0,3.0,0
-14.0,72.0,49.0,2.0,0
-6.0,47.5,120.5,2.0,0
-13.0,47.5,72.0,3.0,0
-11.0,48.0,96.0,2.0,0
1.0,72.0,24.0,7.0,1
0.0,72.5,25.0,2.0,0
9.0,24.0,72.5,3.0,0
-10.0,25.5,26.0,2.0,1
9.0,24.0,24.0,2.0,0
1.0,24.5,25.5,2.0,0
11.0,23.5,23.0,2.0,1
4.0,43.5,44.0,2.0,1
-5.0,43.5,41.5,2.0,0
-2.0,96.5,50.0,3.0,0
16.0,47.0,47.0,2.0,1
-14.0,47.5,46.5,3.0,0
12.0,22.5,47.0,3.0,1
2.0,46.0,44.0,5.0,0
-7.0,40.0,42.0,2.0,0
-8.0,24.5,48.5,4.0,0
-12.0,30.5,24.5,3.0,1
24.0,49.5,48.0,3.0,1
-20.0,48.5,48.0,3.0,1
1.0,72.0,48.0,2.0,1
17.0,70.5,70.5,2.0,1
-19.0,54.5,71.5,3.0,0
0.0,50.5,72.0,3.0,1
-4.0,57.5,52.5,2.0,1
-6.0,71.0,72.0,2.0,1
12.0,52.0,49.5,2.0,0
-7.0,24.0,51.5,3.0,1
-11.0,51.0,52.0,2.0,0
-20.0,76.0,47.0,2.0,1
-20.0,23.5,95.5,4.0,1
12.0,24.0,47.0,3.0,0
-16.0,24.5,24.5,3.0,0
3.0,23.5,48.0,2.0,0
-7.0,24.0,48.0,3.0,1
-19.0,47.0,48.0,4.0,0
3.0,95.5,47.5,2.0,0
-13.0,50.0,73.5,2.0,1
-13.0,24.5,48.0,3.0,0
1.0,48.5,48.0,2.0,1
-8.0,48.5,72.0,5.0,1
8.0,72.0,70.5,2.0,1
13.0,69.5,48.0,2.0,1
-8.0,46.0,48.0,4.0,0
-4.0,72.5,24.5,4.0,1
-2.0,70.5,49.0,3.0,1
5.0,49.0,48.0,2.0,1
-8.0,120.5,72.0,2.0,0
9.0,47.0,96.0,2.0,0
-10.0,72.0,46.5,4.0,0
-16.0,47.5,24.0,4.0,1
-2.0,24.0,48.0,3.0,0
1.0,49.5,25.5,2.0,0
-4.0,46.5,145.0,3.0,0
-16.0,23.5,24.0,6.0,0
4.0,74.0,24.0,3.0,0
-1.0,71.5,120.0,5.0,0
5.0,23.0,23.0,2.0,0
3.0,22.0,22.0,4.0,0
8.0,47.5,47.0,5.0,1
6.0,48.5,47.5,4.0,0
-4.0,28.5,28.5,2.0,0
-9.0,22.5,47.0,6.0,1
-2.0,47.0,72.0,4.0,1
10.0,25.0,48.0,6.0,1
-15.0,47.5,48.0,5.0,0
-7.0,48.0,49.0,4.0,1
-14.0,47.0,48.0,2.0,0
-1.0,48.0,72.0,7.0,0
-9.0,48.5,96.0,2.0,0
-16.0,67.5,71.0,3.0,1
9.0,71.5,72.0,2.0,0
-15.0,67.0,71.5,2.0,1
16.0,71.5,49.5,2.0,0
8.0,49.0,48.0,5.0,1
-1.0,97.5,49.0,2.0,0
-13.0,70.5,45.5,2.0,0
12.0,48.5,24.0,6.0,0
17.0,47.0,48.0,7.0,0
1.0,48.5,51.5,5.0,1
-13.0,24.5,48.0,3.0,0
-2.0,25.0,24.0,3.0,0
2.0,49.0,24.5,2.0,1
-3.0,24.5,120.0,2.0,1
1.0,24.0,25.0,2.0,1
6.0,49.0,48.0,2.0,0
-13.0,24.5,48.5,7.0,1
3.0,99.5,73.5,2.0,1
3.0,96.5,72.0,2.0,1
7.0,47.5,48.0,2.0,1
17.0,47.0,98.0,3.0,0
4.0,23.5,47.5,2.0,1
-2.0,24.0,48.0,3.0,0
-5.0,48.0,72.0,2.0,1
-2.0,48.5,48.5,3.0,0
6.0,48.0,48.0,2.0,1
8.0,69.5,48.0,2.0,1
-12.0,72.0,48.0,2.0,0
-3.0,47.0,70.5,2.0,1
4.0,48.5,48.5,2.0,1
5.0,47.0,72.0,3.0,1
2.0,23.0,24.0,3.0,0
5.0,25.0,23.5,2.0,0
6.0,24.0,70.0,2.0,1
-2.0,24.5,96.5,3.0,1
1.0,24.0,24.0,2.0,1
-19.0,45.5,25.0,2.0,0
-14.0,24.5,24.0,2.0,0
-4.0,47.0,23.5,8.0,0
4.0,48.0,47.0,2.0,1
-15.0,22.0,46.5,3.0,0
-7.0,45.5,46.0,3.0,0
20.0,48.0,47.0,2.0,1
-2.0,45.5,47.0,2.0,1
-2.0,43.5,45.0,4.0,1
12.0,48.5,48.0,4.0,1
8.0,25.5,72.0,4.0,1
5.0,47.5,72.0,2.0,1
10.0,25.0,48.0,3.0,0
5.0,25.0,72.0,2.0,0
-4.0,49.5,51.5,3.0,1
4.0,46.5,48.0,2.0,1
-6.0,48.5,48.0,2.0,0
2.0,49.0,72.0,2.0,1
-12.0,49.0,71.5,4.0,0
-20.0,50.0,49.0,2.0,0
0.0,50.5,50.5,3.0,1
-5.0,24.5,50.0,5.0,0
2.0,24.5,48.0,3.0,1
16.0,48.5,48.0,3.0,0
0.0,48.0,48.0,3.0,0
8.0,24.5,96.0,2.0,1
13.0,49.5,75.5,2.0,1
7.0,24.0,48.0,4.0,1
2.0,48.0,47.5,2.0,1
4.0,48.5,95.5,2.0,0
-8.0,25.0,48.5,5.0,1
-3.0,47.5,47.0,3.0,0
-9.0,46.5,73.0,4.0,0
-2.0,24.0,95.0,2.0,0
-6.0,25.5,48.0,5.0,0
21.0,22.5,47.0,3.0,1
7.0,48.5,48.0,4.0,1
10.0,47.5,72.5,2.0,1
-4.0,49.5,48.0,2.0,0
-7.0,48.0,72.0,2.0,0
-4.0,48.5,48.0,3.0,0
-3.0,46.5,49.0,2.0,1
-16.0,50.5,74.5,2.0,1
13.0,48.0,48.5,4.0,1
-25.0,47.5,95.5,2.0,1
10.0,65.5,65.5,4.0,0
-1.0,24.0,24.0,5.0,0
-11.0,24.5,48.0,2.0,1
-1.0,23.5,24.0,3.0,0
7.0,24.0,48.0,2.0,1
9.0,25.5,72.0,2.0,1
10.0,25.5,25.0,2.0,1
4.0,51.5,52.0,3.0,0
6.0,23.5,72.0,5.0,0
2.0,24.5,24.0,2.0,1
15.0,71.5,74.0,5.0,1
-6.0,48.5,46.0,2.0,0
-3.0,29.0,46.0,2.0,1
7.0,47.0,23.0,3.0,1
8.0,46.5,22.5,3.0,0
1.0,25.5,72.5,2.0,0
13.0,46.5,47.5,2.0,1
3.0,47.5,47.0,2.0,0
-3.0,46.5,46.5,2.0,0
-8.0,47.0,48.5,3.0,0
2.0,48.5,68.0,6.0,1
5.0,72.0,72.0,2.0,1
-3.0,67.0,48.0,2.0,0
6.0,46.5,48.0,3.0,1
-3.0,48.0,51.0,6.0,0
-2.0,25.5,48.0,4.0,1
15.0,76.0,28.5,2.0,0
-8.0,73.0,49.5,2.0,1
-11.0,45.5,44.0,2.0,0
-13.0,67.5,43.5,2.0,0
0.0,48.0,47.5,2.0,0
-14.0,71.5,72.0,3.0,0
3.0,24.5,72.5,2.0,0
0.0,72.0,24.0,2.0,1
-8.0,24.0,120.5,3.0,1
3.0,96.5,67.5,3.0,1
-4.0,52.5,96.0,3.0,0
1.0,97.5,48.0,2.0,1
1.0,151.0,118.5,5.0,1
1.0,95.0,94.0,2.0,1
-6.0,95.0,53.0,5.0,0
0.0,96.0,96.0,3.0,1
-14.0,53.0,96.0,3.0,1
-5.0,52.0,97.0,2.0,1
8.0,24.5,48.5,2.0,1
8.0,42.0,139.0,2.0,1
-9.0,47.5,92.0,2.0,0
4.0,24.0,48.0,2.0,1
12.0,23.5,119.5,2.0,1
22.0,25.5,48.0,2.0,1
6.0,24.0,48.0,3.0,1
-2.0,24.5,25.0,2.0,0
24.0,168.5,22.5,3.0,1
-4.0,24.0,47.5,4.0,0
7.0,23.5,23.5,2.0,1
0.0,24.0,23.0,4.0,1
-15.0,43.5,29.0,2.0,0
10.0,24.5,48.5,4.0,0
12.0,23.0,48.0,2.0,1
-15.0,22.5,47.0,2.0,1
10.0,45.0,70.5,2.0,1
-17.0,47.0,49.0,5.0,0
0.0,48.5,48.5,2.0,0
4.0,49.5,48.0,2.0,0
-2.0,48.0,48.0,2.0,0
2.0,48.0,47.5,3.0,0
0.0,46.0,48.0,2.0,1
-7.0,49.5,46.5,3.0,1
-15.0,43.0,72.0,3.0,0
-3.0,73.0,24.0,2.0,0
14.0,48.0,48.0,3.0,0
21.0,45.0,68.0,2.0,1
-6.0,74.0,49.0,2.0,0
10.0,24.0,49.0,3.0,0
-11.0,47.0,47.0,3.0,0
6.0,72.0,48.0,3.0,1
4.0,71.5,48.0,5.0,0
5.0,48.5,47.0,4.0,1
7.0,48.0,48.0,2.0,1
-13.0,28.0,23.0,2.0,1
3.0,46.0,46.5,4.0,0
5.0,55.0,48.0,2.0,1
-11.0,50.0,52.0,2.0,1
-8.0,50.5,70.5,4.0,0
21.0,49.0,48.0,4.0,0
3.0,73.0,70.5,2.0,0
1.0,24.5,50.0,5.0,1
4.0,25.0,51.0,6.0,0
7.0,121.5,49.5,3.0,0
-4.0,46.5,72.0,3.0,1
-6.0,24.0,78.5,5.0,0
-9.0,47.5,23.5,3.0,0
3.0,47.0,50.5,2.0,0
-18.0,24.0,48.0,3.0,1
10.0,23.5,73.0,4.0,1
-10.0,25.5,72.0,2.0,1
-1.0,48.0,49.0,2.0,0
-2.0,48.5,47.5,2.0,1
1.0,24.5,48.0,2.0,1
19.0,23.5,72.0,4.0,1
-5.0,48.0,72.0,2.0,0
-1.0,47.5,48.0,2.0,0
10.0,48.0,48.0,4.0,1
1.0,48.0,48.0,7.0,0
6.0,48.0,48.0,6.0,0
5.0,24.0,48.0,3.0,1
-15.0,23.0,22.5,2.0,0
15.0,47.5,47.0,5.0,0
-14.0,40.0,137.5,4.0,0
1.0,48.5,47.0,2.0,0
-6.0,47.0,23.0,3.0,1
19.0,47.5,23.0,2.0,1
-10.0,46.5,47.0,6.0,0
-7.0,47.5,48.0,3.0,1
3.0,51.5,50.0,2.0,1
