23.0,23.0,23.5,2.0,0
-9.0,24.5,24.5,2.0,1
37.0,48.0,24.0,2.0,0
21.0,48.5,24.0,2.0,1
10.0,48.0,48.0,2.0,0
20.0,47.5,47.0,2.0,1
19.0,46.5,49.0,2.0,0
-10.0,48.0,48.0,3.0,1
-36.0,71.0,49.5,2.0,0
-26.0,49.0,48.0,2.0,0
-7.0,47.0,48.0,2.0,0
-12.0,47.5,47.5,2.0,0
-34.0,48.5,48.5,2.0,1
-6.0,47.5,48.0,2.0,1
9.0,49.0,48.5,2.0,1
-37.0,24.0,48.0,3.0,0
-2.0,24.5,48.0,2.0,1
36.0,23.5,49.0,3.0,1
-38.0,22.0,69.5,3.0,0
-36.0,23.5,23.5,2.0,0
16.0,47.0,23.0,2.0,0
-37.0,44.0,45.0,2.0,0
-1.0,49.0,48.5,2.0,1
-6.0,43.0,43.0,2.0,0
-2.0,72.0,48.5,3.0,0
10.0,45.5,48.0,2.0,1
20.0,47.0,49.0,2.0,1
15.0,47.0,47.5,2.0,1
9.0,25.5,48.5,3.0,0
4.0,51.5,52.0,2.0,1
-44.0,25.0,26.0,2.0,1
-6.0,49.5,49.0,3.0,1
28.0,47.0,72.0,2.0,0
-1.0,28.0,49.5,3.0,0
-38.0,73.0,73.0,2.0,0
-7.0,48.0,53.0,2.0,1
-9.0,50.5,47.0,2.0,0
25.0,73.5,97.0,2.0,0
14.0,51.5,49.0,3.0,0
18.0,53.5,49.5,3.0,0
-9.0,49.0,73.5,3.0,0
45.0,23.5,72.5,3.0,0
13.0,48.5,24.5,2.0,1
17.0,48.5,49.0,2.0,1
44.0,48.0,48.0,2.0,1
-4.0,24.0,48.0,4.0,1
20.0,75.5,23.5,2.0,1
14.0,49.0,48.5,2.0,1
-16.0,23.5,48.0,3.0,0
8.0,23.0,46.5,2.0,1
16.0,49.0,99.0,3.0,0
-17.0,47.5,97.0,4.0,1
-20.0,24.0,49.0,2.0,1
-36.0,49.5,48.0,2.0,0
27.0,24.0,46.5,2.0,0
1.0,48.5,72.0,2.0,0
2.0,48.5,25.5,4.0,1
-5.0,48.5,48.5,2.0,1
-3.0,69.0,47.5,2.0,0
14.0,47.5,47.5,3.0,1
16.0,25.5,48.0,2.0,1
-10.0,24.0,49.0,3.0,1
-11.0,48.0,72.0,2.0,0
-14.0,47.5,47.5,2.0,0
-10.0,47.0,47.0,4.0,1
33.0,74.0,48.5,2.0,0
-26.0,50.5,49.5,2.0,0
27.0,24.0,23.5,3.0,1
11.0,46.0,46.0,2.0,0
-8.0,24.5,48.0,2.0,1
6.0,24.0,72.0,3.0,0
7.0,25.0,25.0,2.0,1
-5.0,24.0,23.5,2.0,0
-25.0,23.5,23.5,2.0,0
-17.0,48.0,73.5,3.0,1
21.0,46.5,48.0,5.0,1
15.0,43.5,44.0,2.0,1
-5.0,47.0,46.0,5.0,1
-6.0,44.0,44.0,3.0,1
-1.0,45.5,71.0,2.0,1
-6.0,47.5,70.5,3.0,0
-3.0,50.0,48.5,3.0,0
-6.0,24.0,70.5,2.0,1
17.0,25.5,48.5,4.0,1
-2.0,48.0,27.5,3.0,1
13.0,49.5,48.0,6.0,1
-12.0,49.0,48.0,2.0,0
-12.0,49.5,48.0,2.0,0
4.0,70.0,51.5,2.0,1
8.0,52.0,49.5,4.0,1
-21.0,96.5,71.5,2.0,0
-2.0,71.5,24.0,4.0,0
-9.0,71.5,71.5,2.0,1
14.0,52.0,49.5,2.0,0
-5.0,48.0,71.5,2.0,0
19.0,24.0,48.0,2.0,1
4.0,48.5,23.5,2.0,0
5.0,23.5,23.0,3.0,1
-7.0,45.5,24.0,2.0,1
-12.0,25.0,48.0,2.0,1
8.0,95.5,93.5,3.0,0
-29.0,45.5,45.5,2.0,0
9.0,23.5,48.0,5.0,1
-12.0,23.5,48.0,2.0,0
-10.0,48.5,49.5,3.0,0
-15.0,47.5,48.0,5.0,1
-3.0,48.5,48.0,3.0,1
-15.0,24.0,48.0,3.0,0
6.0,26.5,99.5,3.0,1
-3.0,47.5,48.0,2.0,1
-10.0,49.0,97.0,2.0,1
2.0,49.5,48.5,6.0,1
-7.0,49.0,48.0,2.0,1
6.0,23.0,47.5,2.0,1
-16.0,45.5,48.0,2.0,1
-11.0,72.5,48.5,2.0,0
14.0,49.0,73.0,2.0,1
-4.0,23.5,48.0,4.0,1
-4.0,50.0,48.0,4.0,1
2.0,47.5,48.5,3.0,1
16.0,24.5,50.5,5.0,1
6.0,23.5,23.0,2.0,0
-2.0,65.5,41.0,6.0,1
-4.0,25.0,71.5,3.0,1
2.0,24.0,46.5,2.0,1
21.0,24.5,70.0,3.0,1
-6.0,24.0,96.0,2.0,1
6.0,47.0,46.5,5.0,0
6.0,45.0,45.0,3.0,1
-2.0,30.0,49.0,7.0,1
3.0,43.5,44.5,2.0,0
1.0,40.5,40.5,4.0,1
2.0,47.5,47.0,2.0,0
-8.0,49.5,47.0,2.0,1
-5.0,73.0,72.0,2.0,1
-7.0,25.0,48.0,3.0,0
-19.0,25.0,28.5,2.0,1
-14.0,47.0,46.5,3.0,0
4.0,23.5,48.0,2.0,1
14.0,27.5,48.0,4.0,1
-5.0,49.5,69.0,2.0,1
-6.0,71.0,46.0,4.0,1
12.0,49.5,72.0,3.0,1
8.0,52.0,120.0,2.0,0
-3.0,71.0,56.0,3.0,0
-1.0,50.5,55.5,2.0,1
-12.0,70.5,72.0,2.0,1
4.0,71.0,24.5,2.0,1
6.0,48.5,47.5,4.0,0
3.0,23.5,23.5,2.0,1
6.0,47.5,48.0,5.0,1
13.0,24.0,48.0,2.0,1
6.0,23.5,96.0,3.0,1
-19.0,47.0,48.0,3.0,0
6.0,50.5,49.5,2.0,0
16.0,24.5,48.0,4.0,1
0.0,22.5,75.0,4.0,1
3.0,49.0,48.5,3.0,1
-18.0,48.0,127.0,2.0,0
10.0,23.5,48.0,3.0,1
10.0,48.5,48.0,3.0,1
16.0,48.0,48.0,2.0,1
4.0,47.5,49.0,2.0,1
-4.0,46.5,48.5,2.0,0
6.0,48.0,24.0,3.0,1
-7.0,49.5,97.5,5.0,0
5.0,48.0,96.0,2.0,1
0.0,72.5,49.0,2.0,0
-21.0,47.5,48.0,2.0,1
6.0,72.5,48.0,2.0,0
-4.0,23.5,50.0,2.0,1
4.0,71.5,47.5,2.0,1
2.0,96.5,23.5,2.0,0
-10.0,24.0,24.0,3.0,0
11.0,47.0,72.0,4.0,1
18.0,25.0,48.5,3.0,1
1.0,45.5,70.0,4.0,0
12.0,24.5,24.5,2.0,1
-5.0,46.5,46.5,2.0,1
-10.0,45.5,47.0,2.0,0
-8.0,41.0,41.5,6.0,0
2.0,47.5,47.0,2.0,0
-17.0,45.0,46.0,3.0,1
-3.0,46.5,47.0,2.0,1
1.0,50.0,72.0,5.0,1
4.0,50.0,47.5,2.0,1
3.0,47.5,47.5,4.0,1
-9.0,48.5,49.0,2.0,1
13.0,48.0,72.0,4.0,1
-5.0,26.5,48.0,4.0,1
-1.0,26.0,72.5,2.0,0
-13.0,50.0,72.5,3.0,1
4.0,53.5,49.0,2.0,0
14.0,49.0,50.5,2.0,1
-5.0,49.0,71.5,3.0,1
-9.0,95.5,48.5,4.0,0
-14.0,72.0,71.5,2.0,0
22.0,47.5,23.5,5.0,1
5.0,24.0,48.0,2.0,1
-2.0,48.0,47.5,2.0,1
-11.0,24.0,96.0,2.0,0
-5.0,49.5,25.5,2.0,0
-15.0,49.0,48.0,6.0,0
2.0,24.0,48.0,2.0,1
4.0,74.0,47.0,2.0,1
-3.0,47.5,48.0,5.0,1
14.0,75.0,48.5,2.0,0
0.0,24.5,48.0,4.0,1
-2.0,48.5,76.0,2.0,1
0.0,48.5,48.0,3.0,1
1.0,47.5,48.0,3.0,0
-13.0,48.5,72.0,2.0,0
5.0,48.5,48.0,6.0,1
11.0,70.0,73.0,5.0,1
1.0,49.5,48.0,3.0,1
3.0,48.0,48.0,3.0,0
-2.0,48.0,48.5,3.0,0
8.0,48.5,48.0,2.0,1
8.0,47.0,48.0,2.0,1
-9.0,71.0,48.5,2.0,0
-1.0,50.0,50.0,2.0,0
11.0,71.5,24.5,3.0,1
6.0,23.5,72.0,2.0,1
14.0,24.5,25.0,2.0,1
8.0,95.5,96.0,3.0,1
3.0,24.5,23.5,4.0,1
-7.0,22.5,70.5,4.0,1
0.0,71.5,23.5,2.0,0
-8.0,46.0,22.5,3.0,1
22.0,43.0,43.0,3.0,1
-5.0,41.5,41.0,3.0,1
-29.0,49.5,23.5,2.0,0
19.0,46.0,46.0,7.0,1
5.0,47.5,48.0,2.0,0
-2.0,46.5,47.0,2.0,1
8.0,44.5,23.0,2.0,0
-3.0,72.0,47.5,2.0,1
