20170979,1489280400.0,,18,,17,,
20170980,1489262400.0,,29,,21,,
20170981,1489276800.0,,6,,22,,
20170982,1489287600.0,,30,,25,,
20170983,1489289400.0,,8,,26,,
20170984,1489282200.0,,10,,27,,
20170985,1489347000.0,,5,,2,,
20170986,1489356000.0,,20,,3,,
20170987,1489366800.0,,6,,11,,
20170988,1489356000.0,,16,,12,,
20170989,1489368600.0,,23,,14,,
20170990,1489366800.0,,25,,24,,
20170991,1489446000.0,,5,,4,,
20170992,1489458600.0,,14,,8,,
20170993,1489449600.0,,17,,15,,
20170994,1489449600.0,,30,,18,,
20170995,1489458600.0,,22,,26,,
20170996,1489449600.0,,1,,27,,
20170997,1489447800.0,,7,,28,,
20170998,1489453200.0,,13,,29,,
20170999,1489534200.0,,21,,3,,
20171000,1489532400.0,,9,,6,,
20171001,1489545000.0,,23,,10,,
20171002,1489536000.0,,25,,19,,
20171003,1489534200.0,,12,,20,,
20171004,1489620600.0,,18,,2,,
20171005,1489622400.0,,15,,5,,
20171006,1489620600.0,,29,,9,,
20171007,1489622400.0,,14,,11,,
20171008,1489618800.0,,4,,12,,
20171009,1489631400.0,,17,,13,,
20171010,1489620600.0,,19,,16,,
20171011,1489629600.0,,26,,24,,
20171012,1489622400.0,,25,,27,,
20171013,1489618800.0,,7,,30,,
20171014,1489707000.0,,15,,1,,
20171015,1489705200.0,,29,,6,,
20171016,1489712400.0,,13,,8,,
20171017,1489717800.0,,22,,10,,
20171018,1489707000.0,,3,,20,,
20171019,1489705200.0,,21,,28,,
20171020,1489793400.0,,2,,3,,
20171021,1489793400.0,,28,,9,,
20171022,1489804200.0,,17,,14,,
20171023,1489795200.0,,18,,16,,
20171024,1489795200.0,,11,,19,,
20171025,1489791600.0,,7,,23,,
20171026,1489802400.0,,22,,24,,
20171027,1489791600.0,,5,,30,,
20171028,1489874400.0,,25,,1,,
20171029,1489885200.0,,29,,5,,
20171030,1489878000.0,,30,,4,,
20171031,1489887000.0,,11,,8,,
20171032,1489890600.0,,17,,10,,
20171033,1489883400.0,,6,,13,,
20171034,1489885200.0,,27,,15,,
20171035,1489863600.0,,26,,21,,
20171036,1489939200.0,,7,,3,,
20171037,1489955400.0,,24,,9,,
20171038,1489973400.0,,6,,14,,
20171039,1489960800.0,,25,,16,,
20171040,1489960800.0,,18,,19,,
20171041,1489942800.0,,2,,23,,
20171042,1489964400.0,,26,,27,,
20171043,1489960800.0,,12,,28,,
20171044,1490052600.0,,30,,2,,
20171045,1490050800.0,,1,,4,,
20171046,1490054400.0,,8,,11,,
20171047,1490050800.0,,29,,12,,
20171048,1490063400.0,,20,,13,,
20171049,1490054400.0,,10,,21,,
20171050,1490050800.0,,23,,22,,
20171051,1490139000.0,,9,,3,,
20171052,1490142600.0,,10,,7,,
20171053,1490149800.0,,13,,14,,
20171054,1490139000.0,,24,,16,,
20171055,1490146200.0,,27,,18,,
20171056,1490140800.0,,15,,19,,
20171057,1490148000.0,,17,,25,,
20171058,1490137200.0,,5,,28,,
20171059,1490225400.0,,12,,2,,
20171060,1490227200.0,,9,,5,,
20171061,1490230800.0,,6,,8,,
20171062,1490227200.0,,23,,21,,
20171063,1490223600.0,,4,,22,,
20171064,1490236200.0,,17,,26,,
20171065,1490236200.0,,20,,29,,
20171066,1490227200.0,,1,,30,,
20171067,1490311800.0,,24,,3,,
20171068,1490315400.0,,13,,7,,
20171069,1490311800.0,,28,,16,,
20171070,1490320800.0,,20,,25,,
20171071,1490315400.0,,15,,27,,
20171072,1490398200.0,,24,,2,,
20171073,1490400000.0,,23,,5,,
20171074,1490396400.0,,6,,4,,
20171075,1490409000.0,,26,,10,,
20171076,1490400000.0,,19,,11,,
20171077,1490396400.0,,8,,12,,
20171078,1490409000.0,,18,,14,,
20171079,1490400000.0,,1,,17,,
20171080,1490396400.0,,9,,22,,
20171081,1490396400.0,,3,,30,,
20171082,1490484600.0,,30,,6,,
20171083,1490488200.0,,28,,7,,
20171084,1490470200.0,,29,,13,,
20171085,1490493600.0,,18,,25,,
20171086,1490488200.0,,20,,27,,
20171087,1490547600.0,,3,,1,,
20171088,1490565600.0,,16,,2,,
20171089,1490547600.0,,24,,4,,
20171090,1490572800.0,,19,,8,,
20171091,1490572800.0,,15,,10,,
20171092,1490556600.0,,21,,11,,
20171093,1490565600.0,,23,,12,,
20171094,1490556600.0,,26,,13,,
20171095,1490578200.0,,25,,14,,
20171096,1490556600.0,,5,,17,,
20171097,1490661000.0,,21,,7,,
20171098,1490657400.0,,9,,20,,
20171099,1490668200.0,,15,,26,,
20171100,1490659200.0,,6,,27,,
20171101,1490657400.0,,22,,28,,
20171102,1490668200.0,,19,,29,,
20171103,1490743800.0,,24,,1,,
20171104,1490743800.0,,23,,3,,
20171105,1490742000.0,,17,,4,,
20171106,1490743800.0,,16,,9,,
20171107,1490745600.0,,10,,11,,
20171108,1490742000.0,,18,,12,,
20171109,1490754600.0,,30,,14,,
20171110,1490752800.0,,8,,25,,
20171111,1490830200.0,,17,,2,,
20171112,1490841000.0,,30,,13,,
20171113,1490832000.0,,12,,15,,
20171114,1490832000.0,,7,,19,,
20171115,1490830200.0,,16,,20,,
20171116,1490828400.0,,21,,22,,
20171117,1490828400.0,,1,,23,,
20171118,1490841000.0,,29,,26,,
20171119,1490837400.0,,10,,27,,
20171120,1490830200.0,,4,,28,,
20171121,1490918400.0,,6,,5,,
20171122,1490916600.0,,3,,9,,
20171123,1490918400.0,,14,,18,,
20171124,1490925600.0,,13,,24,,
20171125,1490927400.0,,11,,25,,
20171126,1491003000.0,,22,,2,,
20171127,1491001200.0,,8,,4,,
20171128,1491003000.0,,23,,6,,
20171129,1491013800.0,,11,,10,,
20171130,1491004800.0,,7,,15,,
20171131,1491004800.0,,20,,16,,
20171132,1491004800.0,,9,,17,,
20171133,1491004800.0,,26,,19,,
20171134,1491010200.0,,27,,21,,
20171135,1491001200.0,,12,,28,,
20171136,1491008400.0,,30,,29,,
20171137,1491084000.0,,22,,3,,
20171138,1491080400.0,,1,,5,,
20171139,1491075000.0,,14,,13,,
20171140,1491091200.0,,26,,18,,
20171141,1491098400.0,,24,,25,,
20171142,1491170400.0,,1,,3,,
20171143,1491170400.0,,12,,6,,
20171144,1491177600.0,,30,,10,,
20171145,1491161400.0,,15,,14,,
20171146,1491170400.0,,8,,16,,
20171147,1491161400.0,,7,,17,,
20171148,1491170400.0,,5,,19,,
20171149,1491152400.0,,2,,20,,
20171150,1491159600.0,,4,,21,,
20171151,1491181200.0,,11,,24,,
20171152,1491161400.0,,29,,27,,
20171153,1491170400.0,,23,,28,,
20171154,1491346800.0,,22,,6,,
20171155,1491359400.0,,18,,10,,
20171156,1491346800.0,,28,,12,,
20171157,1491350400.0,,8,,19,,
20171158,1491350400.0,,5,,20,,
20171159,1491350400.0,,17,,21,,
20171160,1491346800.0,,3,,23,,
20171161,1491359400.0,,7,,26,,
20171162,1491352200.0,,15,,27,,
20171163,1491359400.0,,25,,29,,
20171164,1491346800.0,,4,,30,,
20171165,1491436800.0,,6,,2,,
20171166,1491433200.0,,16,,4,,
20171167,1491435000.0,,28,,9,,
20171168,1491436800.0,,8,,11,,
20171169,1491445800.0,,7,,13,,
20171170,1491436800.0,,21,,15,,
20171171,1491444000.0,,10,,24,,
20171172,1491438600.0,,14,,27,,
20171173,1491523200.0,,2,,1,,
20171174,1491519600.0,,17,,12,,
20171175,1491521400.0,,30,,20,,
20171176,1491519600.0,,3,,22,,
20171177,1491519600.0,,5,,23,,
20171178,1491532200.0,,18,,25,,
20171179,1491607800.0,,1,,6,,
20171180,1491611400.0,,27,,7,,
20171181,1491613200.0,,19,,8,,
20171182,1491609600.0,,9,,11,,
20171183,1491618600.0,,26,,14,,
20171184,1491609600.0,,20,,15,,
20171185,1491616800.0,,21,,24,,
20171186,1491607800.0,,16,,28,,
20171187,1491613200.0,,18,,29,,
20171188,1491685200.0,,5,,3,,
20171189,1491688800.0,,2,,4,,
20171190,1491705000.0,,19,,10,,
20171191,1491688800.0,,12,,22,,
20171192,1491692400.0,,17,,23,,
20171193,1491703200.0,,29,,25,,
20171194,1491697800.0,,13,,27,,
20171195,1491692400.0,,16,,30,,
20171196,1491766200.0,,6,,1,,
20171197,1491771600.0,,21,,8,,
20171198,1491787800.0,,18,,14,,
20171199,1491775200.0,,9,,15,,
20171200,1491757200.0,,28,,20,,
20171201,1491775200.0,,7,,24,,
20171202,1491775200.0,,11,,26,,
20171203,1491867000.0,,3,,2,,
20171204,1491868800.0,,22,,5,,
20171205,1491868800.0,,30,,9,,
20171206,1491877800.0,,29,,10,,
20171207,1491877800.0,,11,,13,,
20171208,1491867000.0,,6,,16,,
20171209,1491868800.0,,4,,17,,
20171210,1491865200.0,,12,,23,,
20171211,1491876000.0,,27,,25,,
20171212,1491953400.0,,4,,1,,
20171213,1491957000.0,,8,,7,,
20171214,1491964200.0,,19,,14,,
20171215,1491955200.0,,21,,18,,
20171216,1491964200.0,,24,,26,,
20171217,1492041600.0,,17,,2,,
20171218,1492041600.0,,3,,5,,
20171219,1492041600.0,,28,,6,,
20171220,1492050600.0,,14,,10,,
20171221,1492041600.0,,18,,11,,
20171222,1492041600.0,,1,,12,,
20171223,1492050600.0,,26,,13,,
20171224,1492041600.0,,7,,15,,
20171225,1492041600.0,,30,,16,,
20171226,1492041600.0,,23,,20,,
20171227,1492041600.0,,8,,21,,
20171228,1492041600.0,,9,,22,,
20171229,1492050600.0,,19,,25,,
20171230,1492048800.0,,27,,29,,
