Date,Home Team,Away Team,dSRS,Away Team Win Probability
,DAL,WAS,1.190337546559931,0.5958174050752888
,DEN,SAC,-1.8457797138932333,0.44542925600868016
,DET,IND,-0.12367042826047703,0.53127559240357
,LAL,MEM,5.178394333481596,0.765967342367747
,PHI,MIN,6.396288788813928,0.8067856394841116
,PHX,MIA,11.736177327834696,0.9239477884514855
,SAS,TOR,-2.7717781455452455,0.4002663044783931
,CHA,OKC,-0.980499154054983,0.48847708292820974
,CLE,CHI,-7.814706652443054,0.19577054580316994
,GSW,POR,-9.096357722768548,0.15852132503337335
,LAC,MEM,-8.604166563562174,0.17209762886492772
,NYK,MIL,-0.1590663504373988,0.5295123378579248
,ORL,ATL,8.864030152355333,0.8724510159046581
,SAC,MIA,10.288794983252298,0.9009441107439374
,DAL,PHX,-7.3770035677528325,0.20992115879661588
,DEN,SAS,9.706268046683764,0.8900501649361948
,DET,CHA,4.858056808735283,0.7542874851663981
,HOU,OKC,0.11184118323763315,0.5429856835396702
,IND,BRK,-7.813177826331085,0.19581869131539098
,NOP,ATL,10.185192143772088,0.8990795040633113
,POR,LAL,-8.965627612101228,0.16204022076856975
,TOR,UTA,-0.7330678415618799,0.5008466071128376
,BOS,PHI,-12.097850200147011,0.0936747093585277
,BRK,CLE,13.56162501188814,0.9459522921990252
,GSW,MEM,-12.88359100138818,0.08115785900932505
,LAL,MIA,14.627620661485352,0.9558717731107945
,MIL,NYK,0.1590663504373988,0.5453285210481251
,ORL,HOU,8.128989248016666,0.8551772095113742
,SAC,LAC,9.443735218810716,0.8848056224100994
,WAS,MIN,-6.515677780696649,0.2399168270363749
,BOS,NOP,-6.082132872842777,0.2560832446496755
,CHI,TOR,5.0620552146634505,0.7617705378329771
,DAL,ATL,4.479280448125676,0.7399783610426768
,IND,NYK,-3.791793761105467,0.3524336795687743
,MIN,UTA,7.4429207844361525,0.8373421913314038
,OKC,DEN,-7.939922236301845,0.19185766251021608
,POR,DET,1.2813423616466038,0.600192791914496
,SAS,CHA,-0.7858466563269353,0.49820767486066975
,BRK,PHI,-3.7633038407034256,0.3537351881461258
,LAC,MIA,0.8450597644415829,0.5790834386417744
,LAL,ORL,5.883697197173833,0.7903007883788932
,MEM,UTA,7.207633118221328,0.830830779919991
,MIL,WAS,5.2863450140189325,0.7698153738911924
,PHX,CLE,12.980303397393751,0.939690485870454
,SAC,GSW,13.723159656636724,0.9475804352808794
,TOR,HOU,0.893591151925694,0.5814474699056694
,CHI,OKC,6.067487549826778,0.7963275467495949
,MIN,DAL,5.325340234136718,0.7711944528829198
,NYK,NOP,-1.7689705786248089,0.44922707482183477
,BRK,ATL,12.437605630372897,0.9332376836812123
,GSW,MIA,-3.434364673384424,0.3689153167250723
,HOU,CHA,1.0923403372926161,0.5910887577232284
,LAL,POR,8.965627612101228,0.8746951132854259
,SAC,DET,5.908144295514779,0.7911099395416432
,SAS,MIL,-9.71843400486556,0.14262130545923768
,TOR,BOS,-2.4744272146649484,0.4146232348368602
,UTA,CLE,3.4857192793414837,0.6999676580549323
,WAS,CHI,-3.401744369362067,0.37043552241706224
,BOS,WAS,0.8141163693635651,0.577574240245841
,LAC,ORL,-7.898863699869936,0.1931340964472034
,MIN,HOU,9.069579777923726,0.8769561241426872
,OKC,MEM,-8.946133294946534,0.16257031869012759
,PHI,NYK,7.784687905929044,0.846438652415235
,POR,CLE,6.906119118943181,0.8221853036803346
,BRK,NOP,2.252413486600809,0.6457667319996099
,DEN,IND,3.938694153361068,0.7186426855499992
,GSW,DET,-7.8150153611219455,0.19576082509279874
,NYK,CHI,1.725534294219466,0.6213087377135105
,PHX,DAL,7.3770035677528325,0.8355386080959788
,SAS,LAL,-15.89087343881005,0.04616914276725818
,ATL,BOS,-4.10305927092931,0.338359849949991
,HOU,MEM,-8.834292111708901,0.16563858796416925
,MIL,MIA,8.455181227540864,0.8630712162656019
,MIN,OKC,9.18142096116136,0.8793494680586215
,PHI,CHA,16.55820890403027,0.969576433295726
,POR,ORL,-3.081930414927394,0.38547196519276233
,SAC,CLE,11.532921052811355,0.9210416100742397
,TOR,BRK,-10.808973574108535,0.11797010398635062
,UTA,DET,-2.139057477955093,0.43099039853444765
,CHI,NOP,-3.494504872844275,0.36611942885828136
,LAC,LAL,-13.78256089704377,0.06872048170194503
,PHX,SAS,12.999430105159393,0.9399069123991332
,UTA,ORL,-6.502330254529091,0.2404039672454937
,WAS,PHI,-12.911966569510577,0.08073566331290953
,ATL,MIL,-8.575287915584678,0.17292211420038395
,BRK,HOU,11.702564726034229,0.9234740602175342
,DAL,MIN,-5.325340234136718,0.2859638786380943
,LAL,DET,10.24696997374783,0.9001950782082672
,MEM,CHI,2.8786457451197576,0.6738673649477556
,SAC,OKC,9.78570195019508,0.8915952522497299
,TOR,NYK,-6.787589508882917,0.23014052425642073
,BOS,CHA,4.460358703883259,0.739249552012351
,DEN,ORL,-0.3009081949524526,0.5224395066899599
,GSW,CLE,-2.1902386038253683,0.42848188438541335
,IND,NOP,-5.560764339730276,0.2764473619636226
,LAC,OKC,0.3419667313843622,0.5543823580217676
,MIL,PHI,-7.625621555491644,0.20179319839343166
,NYK,ATL,8.416221565147278,0.8621477634022732
,PHX,UTA,9.494584118052266,0.8858381240097809
,WAS,POR,-2.493156835862193,0.4137143502757127
,BRK,TOR,10.808973574108535,0.9098491726891884
,CHI,DAL,2.211406822802136,0.6438884252846769
,LAL,DEN,6.1846053921262865,0.8001002559159419
,MIA,HOU,-0.6149342162948539,0.5067528785529753
,SAS,MIN,-10.947766771543279,0.11511222017905778
,BOS,NYK,-4.313162294217968,0.32901742416082336
,CHA,POR,-6.139399170381887,0.25390744802106535
,DET,ATL,4.500757375781335,0.7408039855089606
,GSW,OKC,-3.937457706441645,0.3458137998219756
,HOU,MIL,-7.84024701124601,0.19496755791937978
,NOP,ORL,1.321161991416755,0.6021022930346264
,PHI,TOR,14.57227741481196,0.9554025242420587
,SAC,IND,5.7844738672543015,0.7869930752058224
,WAS,MEM,-6.280390114481825,0.24860278912317987
,CLE,PHX,-12.980303397393751,0.07972710175489252
,LAC,MIN,-8.839454229776997,0.16549595374568793
,MIA,DAL,-4.3591737600818625,0.3269890860533603
,NYK,WAS,5.127278663581533,0.7641297488874806
,SAS,DEN,-9.706268046683764,0.14291909607605974
,ATL,CHI,-6.690687270927812,0.23359221609213338
,CHA,TOR,-1.9859314892183102,0.4385161678362948
,DAL,UTA,2.1175805502994347,0.6395741027030026
,HOU,GSW,4.049298889679278,0.7230937294526913
,LAL,IND,10.123299545487354,0.8979507707359029
,MEM,SAC,-0.8395686552485433,0.49552168699514276
,NOP,BRK,-2.252413486600809,0.42543948805863063
,ORL,MIL,0.28874223677065514,0.5517511165847154
,PHI,POR,10.418809733648384,0.9032406409396674
,ATL,PHI,-16.200909471076322,0.04351406378207894
,BOS,POR,-1.679040466498628,0.4536811618545401
,CHI,SAC,-3.718214400368301,0.35579944568563066
,CHA,BRK,-12.794905063326844,0.08249040813548848
,CLE,SAS,0.019126707765641626,0.5383806841516245
,DEN,LAC,7.597955504917483,0.8415212966871054
,DET,WAS,1.2118144742155894,0.5968513884812842
,MEM,HOU,8.834292111708901,0.8717876972167806
,MIA,MIL,-8.455181227540864,0.17638468566660967
,NYK,PHX,-3.4400624507312303,0.36865004871463347
,UTA,IND,-2.26272790621557,0.4249353129322853
,DAL,LAL,-10.26844690140349,0.12969147888074148
,MIN,DEN,1.2414987248595142,0.5982790871137026
,ORL,GSW,12.178288137695944,0.9299328054479208
,TOR,PHX,-10.227651959614146,0.13061518264609173
,ATL,LAC,-0.9651664524853967,0.48924333731427844
,BRK,SAS,13.58075171965378,0.9461475354196304
,CHA,WAS,-3.6462423345196937,0.3591055397477735
,DET,SAC,-5.908144295514779,0.26276843774052977
,IND,NYK,-3.791793761105467,0.3524336795687743
,MIA,GSW,3.434364673384424,0.6978062114525135
,MIL,HOU,7.84024701124601,0.8478774163889701
,NOP,CLE,11.30921152528733,0.9177258923547522
,UTA,OKC,1.738500176725207,0.621918678932472
,DEN,UTA,6.201422059576638,0.8006376440117033
,ORL,CHI,2.17334288142752,0.6421409367170827
,PHI,LAC,15.235743018590926,0.960726833006011
,PHX,MIN,2.0516633336161147,0.6365295094476784
,TOR,SAS,2.7717781455452455,0.6691527627703753
,WAS,BOS,-0.8141163693635651,0.4967942254605242
,BOS,HOU,3.3680183665906425,0.6950007640338326
,BRK,MIA,12.317498942329083,0.9317253657169167
,CHI,ATL,6.690687270927812,0.8157985500554082
,CHA,GSW,2.956958552386662,0.677300110006754
,CLE,SAC,-11.532921052811355,0.10371755446286685
,DAL,NYK,-3.936941117021602,0.3458371734495391
,MEM,TOR,7.940700959783208,0.8504506811842805
,MIL,PHI,-7.625621555491644,0.20179319839343166
,NOP,OKC,9.561992422671054,0.8871944344009146
,POR,LAL,-8.965627612101228,0.16204022076856975
,DEN,PHX,-3.293162058475629,0.37551417483480964
,MIN,IND,5.180192878220582,0.7660318181183914
,OKC,DAL,-3.8560807270246418,0.3495049086957034
,UTA,LAL,-12.386027451702924,0.08889473760573009
,ATL,WAS,-3.288942901565745,0.3757120768379692
,BOS,ORL,-4.760970881426022,0.30955635904074663
,CHI,MIA,6.5705805828839985,0.8121614169571861
,CLE,BRK,-13.56162501188814,0.07160283169099833
,IND,SAC,-5.7844738672543015,0.2675879881439775
,NOP,SAS,11.328338233052971,0.9180142639170538
,NYK,CHA,8.773520998101226,0.8704230223620344
,PHI,HOU,15.465868566737655,0.9624270434499332
,POR,MEM,-3.7872332786196314,0.35264187005180847
,TOR,MIL,-6.946655859320316,0.22455242640488526
,CHA,SAC,-10.766201104250062,0.11886313916159169
,GSW,LAC,-4.279424437826007,0.33050876638451415
,MIA,DET,-4.380650687737521,0.3260445158932673
,MIL,BOS,4.472228644655367,0.7397069011645665
,MIN,BRK,-2.6329849481105025,0.40694792327569546
,PHX,DEN,3.293162058475629,0.691818002984102
,UTA,MEM,-7.207633118221328,0.21559452602262746
,ATL,NYK,-8.416221565147278,0.17751949986655244
,CHI,PHI,-9.51022220014851,0.1477895198959289
,CLE,OKC,-1.7472191026162767,0.45030367013754985
,IND,HOU,3.889386899703144,0.7166444535484537
,NOP,WAS,6.896249242206342,0.8218965315754609
,POR,GSW,9.096357722768548,0.8775328483637033
,SAS,DAL,-5.62242653740656,0.27398738858915755
,TOR,ORL,-7.235398096090971,0.2146569225278939
,BOS,DET,-0.3976981048520243,0.5176078106199874
,DAL,CLE,5.603299829640918,0.7808557022635065
,MIA,BRK,-12.317498942329083,0.09001106863781409
,MIN,ORL,0.9405905299070616,0.5837333160748113
,PHX,MEM,2.286950999830939,0.6473452418054891
,HOU,SAC,-9.673860766957446,0.14371486949275386
,LAL,DEN,6.1846053921262865,0.8001002559159419
,POR,CHA,6.139399170381887,0.7986502764512866
,SAS,OKC,-1.7663458103819183,0.4493569634202484
,TOR,NOP,-8.556560087507727,0.1734584616545328
,WAS,NYK,-5.127278663581533,0.2941203469908122
,BOS,TOR,2.4744272146649484,0.6558569851542538
,BRK,NYK,4.021384065225618,0.721974465763602
,CLE,MIN,-10.928640063777635,0.11550244888193062
,DAL,PHI,-11.721629022950646,0.1002611922190052
,DEN,MEM,-1.00621105864469,0.48719224945626644
,DET,NOP,-5.684434767990753,0.27152740093106453
,GSW,CHA,-2.956958552386662,0.3914094025147278
,MIA,ATL,0.12010668804381375,0.5433958749898035
,OKC,CHI,-6.067487549826778,0.2566416435261885
,ORL,IND,4.239602348313521,0.7306495217484662
,PHX,LAC,10.891117563393113,0.9111876800309717
,UTA,MIL,-6.213588017758436,0.25110688143361287
,HOU,ATL,0.7350409043386676,0.5737109793764118
,LAC,GSW,4.279424437826007,0.7322140432690651
,SAS,PHI,-17.344055560357205,0.034931465286779435
,WAS,LAL,-11.45878444796342,0.10510402677458033
,BOS,LAL,-10.644668078599855,0.12143256098462817
,BRK,IND,7.813177826331085,0.8471778167564201
,DEN,MIL,-0.012165958181797443,0.5368249015237093
,DET,MIN,-5.303863306481059,0.28684175287249786
,HOU,CHI,-5.955646366589145,0.26093215864646546
,OKC,MEM,-8.946133294946534,0.16257031869012759
,ORL,TOR,7.235398096090971,0.8316098257849802
,POR,DAL,1.302819289302262,0.6012230736761773
,SAC,PHX,-1.4473823445823957,0.46518730075599013
,ATL,ORL,-8.864030152355333,0.16481824776032059
,IND,DET,0.12367042826047703,0.5435727142749371
,MIA,PHI,-16.08080278303251,0.04452488144451245
,MIN,MEM,0.23528766621482422,0.5491055817398861
,NYK,CLE,9.540240946662522,0.8867583209064431
,PHX,MIL,3.2809961002938315,0.6912989903012758
,SAC,GSW,13.723159656636724,0.9475804352808794
,SAS,DEN,-9.706268046683764,0.14291909607605974
,UTA,CHA,2.71899933078019,0.6668116921290894
,WAS,NOP,-6.896249242206342,0.2263127467660533
,BOS,LAC,3.1378928184439134,0.6851580044818398
,BRK,TOR,10.808973574108535,0.9098491726891884
,OKC,POR,-5.158900016326904,0.2928090543383688
,ATL,UTA,-2.3616998978262416,0.42010558299241274
,DEN,DAL,4.083841509277203,0.7244748833920283
,DET,PHI,-11.700152095294987,0.10064934002632359
,IND,OKC,4.001228082940777,0.7211645708200946
,MEM,SAS,10.712479105328454,0.9082536362825651
,MIN,MIA,9.68451399421858,0.8896236677335974
,NOP,PHX,-1.6710918721064214,0.45407520986831634
,NYK,LAL,-6.331505784381887,0.24669802535697685
,SAC,CHI,3.718214400368301,0.7096413626752122
,TOR,LAC,0.663465603778965,0.5702063543332271
,WAS,CLE,4.412962283080987,0.7374181888359532
,CHA,BRK,-12.794905063326844,0.08249040813548848
,DAL,POR,-1.302819289302262,0.472387158930034
,HOU,ORL,-8.128989248016666,0.18606296846720724
,ATL,DEN,-8.56312195740288,0.17327038640421588
,BRK,WAS,9.148662728807151,0.8786526484442959
,DET,LAL,-10.24696997374783,0.13017707757009123
,GSW,CHI,-10.004945256268423,0.13575681288048255
,IND,CLE,5.748447185557054,0.7857827111772256
,MEM,PHX,-2.286950999830939,0.42375188893806415
,MIL,MIA,8.455181227540864,0.8630712162656019
,MIN,TOR,8.175988625998032,0.8563374938190546
,NOP,UTA,7.823492245945846,0.8474447020772315
,NYK,LAC,7.451055112661882,0.8375636492451412
,PHI,SAS,17.344055560357205,0.9738857056829835
,SAC,BOS,6.305842400366803,0.8039501782021307
,CHA,HOU,-1.0923403372926161,0.48288966687355195
,DAL,UTA,2.1175805502994347,0.6395741027030026
,OKC,CLE,1.7472191026162767,0.6223286180607495
,ORL,PHI,-7.33687931872099,0.21125521267370126
,POR,BOS,1.679040466498628,0.619118430261523
,BRK,MIA,12.317498942329083,0.9317253657169167
,DET,SAS,5.643903465062218,0.7822421519194285
,MEM,GSW,12.88359100138818,0.9385849356289303
,MIL,LAL,-6.172439433944488,0.252657665653527
,MIN,NOP,-0.38057146150969334,0.5184630283988124
,NYK,DEN,-0.14690039225560136,0.530118472685332
,PHX,CHI,5.1655967449506965,0.765508207405438
,SAC,ATL,10.408901671296114,0.9030673155414979
,WAS,IND,-1.3354849024760664,0.4707591590532988
,CHA,LAC,-1.3224658854393452,0.47140793261288066
,CLE,DEN,-9.687141338918122,0.14338831487155068
,DAL,ORL,-4.384749704229656,0.32586439843144943
,HOU,PHX,-11.12124311153984,0.11162502872235387
,IND,MIL,-3.9508601115428656,0.3452076545510225
,OKC,GSW,3.937457706441645,0.7185926820766964
,PHI,MIA,16.08080278303251,0.9666300662487746
,UTA,BOS,-1.7413593731030688,0.4505937790920297
,MIN,CHI,3.113933411334582,0.6841234005510076
,NYK,SAS,9.559367654428161,0.8871418861133404
,SAC,NOP,0.22370952752402573,0.5485321936692994
,TOR,DET,-2.872125319516973,0.39545835759469267
,BRK,MEM,2.8682726143253268,0.6734112597095724
,CHA,PHI,-16.55820890403027,0.0406350024270239
,DAL,BOS,0.37622117719636594,0.556074182276961
,DEN,GSW,11.87737994274349,0.9259085951337386
,IND,SAS,5.767573893322695,0.7864259202447782
,MIA,ORL,-8.743923464311518,0.1681515393443487
,MIL,DET,4.074530539803343,0.7241030136167669
,PHX,NOP,1.6710918721064214,0.6187434864595018
,POR,ATL,5.782099737427939,0.7869134669202413
,UTA,LAC,1.396533445340845,0.6057081000363953
,WAS,OKC,2.6657431804647107,0.6644410776622627
,CHI,TOR,5.0620552146634505,0.7617705378329771
,LAL,SAC,4.338825678233053,0.7345370464411249
,MIN,CLE,10.928640063777635,0.9117931083401554
,BOS,PHI,-12.097850200147011,0.0936747093585277
,BRK,MIL,3.8623177147882193,0.715543803523343
,CLE,IND,-5.748447185557054,0.26900248612132077
,DEN,MIN,-1.2414987248595142,0.47544483329371756
,DET,DAL,0.02147692765565834,0.5384975006256008
,GSW,SAC,-13.723159656636724,0.06948470019020993
,HOU,MIA,0.6149342162948539,0.5678260231720468
,LAC,ATL,0.9651664524853967,0.5849271567805405
,MEM,NOP,-0.6158591277245176,0.5067066413593118
,OKC,NYK,-7.793021844046244,0.19645427736785318
,ORL,SAS,10.007176241636216,0.8958028192671124
,PHX,LAL,-2.891443333650657,0.3945350561062599
,TOR,CHA,1.9859314892183102,0.6334825445643933
,UTA,POR,-3.420399839601697,0.3695658040544884
,CHI,BOS,2.587627999998502,0.6609488784264715
,IND,WAS,1.3354849024760664,0.6027883745322613
,CLE,NYK,-9.540240946662522,0.14703495886211035
,DET,CHA,4.858056808735283,0.7542874851663981
,GSW,LAC,-4.279424437826007,0.33050876638451415
,NOP,HOU,9.45015123943342,0.8849363479513686
,ORL,POR,3.081930414927394,0.6827386129328489
,SAC,DEN,1.8457797138932333,0.6269503763327373
,ATL,MIA,-0.12010668804381375,0.5314530782669062
,CHI,PHX,-5.1655967449506965,0.2925317904405303
,DEN,BRK,-3.8744836729700167,0.3486685864175681
,IND,MEM,-4.944905212005758,0.30174943163404144
,LAC,SAS,2.1083125417662805,0.639146701709122
,MIL,UTA,6.213588017758436,0.8010257386919386
,MIN,DAL,5.325340234136718,0.7711944528829198
,OKC,LAL,-14.124527628428131,0.06447046372911137
,PHI,WAS,12.911966569510577,0.9389112545564905
,TOR,BOS,-2.4744272146649484,0.4146232348368602
,CLE,CHI,-7.814706652443054,0.19577054580316994
,DAL,NOP,-5.705911695646411,0.27067860679976163
,GSW,BRK,-15.751863615713507,0.04740903763107166
,HOU,MIN,-9.069579777923726,0.1592370266199835
,MIA,IND,-4.504321115997998,0.3206330200829861
,NYK,PHI,-7.784687905929044,0.1967175295830668
,ORL,ATL,8.864030152355333,0.8724510159046581
,SAC,CHA,10.766201104250062,0.9091450373802346
,DEN,MEM,-1.00621105864469,0.48719224945626644
,DET,BOS,0.3976981048520243,0.5571342656573995
,LAC,CHA,1.3224658854393452,0.6021647674846645
,LAL,SAS,15.89087343881005,0.965382821706057
,MIL,PHX,-3.2809961002938315,0.3760849388543896
,OKC,NOP,-9.561992422671054,0.14649020096837723
,TOR,POR,-4.153467681163577,0.33610653007622615
,WAS,UTA,0.9272430037395036,0.5830845117439603
,BOS,ATL,4.10305927092931,0.7252414365078612
,CLE,MIL,-9.699307297099919,0.14308970979955682
,DAL,MIA,4.3591737600818625,0.7353298328081431
,HOU,IND,-3.889386899703144,0.3479919911159624
,NYK,TOR,6.787589508882917,0.8186930686696658
,PHI,GSW,19.515167456416933,0.9829269480551791
,SAC,MIN,0.6042809890337191,0.5673030881919889
,CHI,DEN,-1.8724346864750674,0.44411276900593677
,DET,POR,-1.2813423616466038,0.47345785556128517
,LAL,CHA,15.105026782483115,0.9597284593124886
,MEM,PHX,-2.286950999830939,0.42375188893806415
,OKC,UTA,-1.738500176725207,0.4507353470615185
,WAS,GSW,6.603200886906356,0.8131546703394953
,ATL,DAL,-4.479280448125676,0.32172490778542057
,BOS,CLE,5.227078652444552,0.7677082637408946
,LAC,HOU,0.23012554814672903,0.5488499524424575
,MIA,PHI,-16.08080278303251,0.04452488144451245
,MIL,DEN,0.012165958181797443,0.5380346789845878
,NOP,DET,5.684434767990753,0.7836198077000438
,ORL,NYK,0.44780858720805394,0.5596056385953727
,SAC,BRK,-2.0287039590767835,0.4364110026456121
,SAS,IND,-5.767573893322695,0.268250935409974
,TOR,WAS,-1.6603108453013835,0.45460976631170213
,UTA,MIN,-7.4429207844361525,0.20774298986412304
,CHI,GSW,10.004945256268423,0.8957611638191234
,PHX,CHA,12.213583448832457,0.930391364695373
,POR,OKC,5.158900016326904,0.7652677021368868
,ATL,CLE,1.1240193815152422,0.5926192523030344
,DAL,MEM,-5.0900525679218935,0.2956684413003935
,LAL,BOS,10.644668078599855,0.9071172370820422
,MIL,LAC,7.610121463099281,0.841845525329781
,NOP,SAS,11.328338233052971,0.9180142639170538
,ORL,MIA,8.743923464311518,0.8697539150166606
,PHI,NYK,7.784687905929044,0.846438652415235
,PHX,OKC,11.233084294777473,0.9165689580202742
,UTA,BRK,-10.075905732546655,0.13410028932444887
,WAS,TOR,1.6603108453013835,0.6182347075801706
,CHI,LAC,5.725520818442416,0.7850098687905768
,DEN,CHA,8.920421390356829,0.8737007989332597
,HOU,MEM,-8.834292111708901,0.16563858796416925
,MIA,CLE,1.244126069559056,0.5984053724357276
,MIL,TOR,6.946655859320316,0.8233674762570614
,PHI,DET,11.700152095294987,0.9234399532609554
,POR,BRK,-6.655505892944958,0.23485425916449104
,SAS,MIN,-10.947766771543279,0.11511222017905778
,ATL,IND,-4.624427804041812,0.3154232101704428
,DAL,OKC,3.8560807270246418,0.7152898388915325
,LAL,NOP,4.5625352057570785,0.7431693525499599
,NYK,GSW,11.730479550487889,0.9238676751620215
,PHX,BOS,7.753224744949199,0.8456189501905536
,SAC,UTA,8.047201773469872,0.8531395547213355
,WAS,ORL,-5.575087250789587,0.27587474323468186
,ATL,GSW,3.3142579853406104,0.6927168292360205
,CHA,IND,-4.98172723699576,0.30020004481742574
,CLE,MIA,-1.244126069559056,0.4753137845874359
,DEN,SAC,-1.8457797138932333,0.44542925600868016
,DET,CHI,-2.189929895146478,0.42849700408696345
,LAC,BOS,-3.1378928184439134,0.3828240749489168
,MEM,BRK,-2.8682726143253268,0.3956425864771331
,MIN,POR,4.022520944834455,0.7220201040231389
,ORL,NYK,0.44780858720805394,0.5596056385953727
,PHI,MIL,7.625621555491644,0.8422578296038065
,SAS,HOU,-1.8781869936195514,0.44382876527156623
,UTA,NOP,-7.823492245945846,0.19549404511411145
,DAL,LAL,-10.26844690140349,0.12969147888074148
,OKC,POR,-5.158900016326904,0.2928090543383688
,PHX,WAS,8.567341114312764,0.8657006857404697
,ATL,BRK,-12.437605630372897,0.08806278439260896
,DEN,WAS,5.274179055837134,0.7693839301153768
,GSW,BOS,-7.4173172562699206,0.20858704684161905
,HOU,UTA,-1.626658993487574,0.4562789961370619
,IND,DET,0.12367042826047703,0.5435727142749371
,MIA,CHA,0.47740612099776225,0.5610639654623524
,MIL,NYK,0.1590663504373988,0.5453285210481251
,MIN,LAC,8.839454229776997,0.8719030509510908
,NOP,TOR,8.556560087507727,0.8654498010865495
,ORL,CHI,2.17334288142752,0.6421409367170827
,SAS,SAC,-11.552047760576997,0.10336248854065141
,DET,CLE,5.624776757296576,0.7815898421725781
,MEM,LAC,8.604166563562174,0.8665546692486864
,OKC,SAS,1.7663458103819183,0.6232272882981525
,PHX,LAL,-2.891443333650657,0.3945350561062599
,POR,PHI,-10.418809733648384,0.1263347738777161
,ATL,TOR,-1.6286320562643617,0.45618109900072823
,CHI,HOU,5.955646366589145,0.7926755886851281
,CHA,ORL,-9.221329585309281,0.15521565397693618
,DAL,BRK,-7.95832518224722,0.19128764054527625
,DEN,BOS,4.460062686473569,0.7392381398081398
,MIL,IND,3.9508601115428656,0.719134403811434
,MIN,GSW,13.118878667603004,0.9412421530713446
,SAC,WAS,7.119958769730368,0.8283519199989411
,CHA,NOP,-10.542491576726036,0.1236296562009616
,DAL,PHX,-7.3770035677528325,0.20992115879661588
,DET,NYK,-3.915464189365944,0.34680957735897455
,LAC,PHI,-15.235743018590926,0.05229469790488877
,MEM,ATL,9.569333016047569,0.8873412809070217
,MIA,TOR,-1.508525368220548,0.4621463021952373
,MIL,MIN,-1.2293327666777167,0.4760517000541135
,OKC,UTA,-1.738500176725207,0.4507353470615185
,ORL,CLE,9.988049533870575,0.8954452203983305
,POR,WAS,2.493156835862193,0.6567019781516813
,SAC,DEN,1.8457797138932333,0.6269503763327373
,SAS,GSW,2.1711118960597267,0.642038395933114
,BOS,CHI,-2.587627999998502,0.4091390588772753
,BRK,NYK,4.021384065225618,0.721974465763602
,HOU,CLE,1.8590602858539098,0.6275713881669456
,IND,MIA,4.504321115997998,0.740940819222101
,LAL,PHI,-1.4531821215471563,0.4648987293707735
,PHX,POR,6.07418427845057,0.7965446889996844
,CHA,CHI,-7.047986703881761,0.22104321555090933
,DEN,LAL,-6.1846053921262865,0.25219850266806887
,MEM,MIL,0.9940451004628925,0.5863287396297958
,MIN,WAS,6.515677780696649,0.8104805301180654
,SAC,ORL,1.5448715189407807,0.6127708243000676
,SAS,ATL,-1.1431460892808838,0.48035281697373433
,TOR,DAL,-2.8506483918613146,0.3964857196562149
,UTA,LAC,1.396533445340845,0.6057081000363953
,BRK,OKC,11.814405909271862,0.9250399195618944
,CLE,DET,-5.624776757296576,0.27389389817412746
,GSW,PHI,-19.515167456416933,0.022909368272821272
,NOP,POR,4.403092406344149,0.7370357837570871
,NYK,IND,3.791793761105467,0.7126641953177177
,BOS,MIN,-5.701561411333084,0.2708504004688082
,CHI,MEM,-2.8786457451197576,0.395146631144367
,DET,UTA,2.139057477955093,0.6405636761851821
,HOU,LAL,-14.012686445190498,0.06583279715779024
,IND,CHA,4.98172723699576,0.7588427650622953
,LAC,MIL,-7.610121463099281,0.20229298837948137
,MIA,NOP,-10.065085455728273,0.13435177284382815
,PHX,SAC,1.4473823445823957,0.6081342767013881
,SAS,POR,-6.925245826708823,0.22529892568386714
,WAS,DAL,-1.190337546559931,0.4779973416769199
,ATL,MEM,-9.569333016047569,0.1463067361337905
,CLE,UTA,-3.4857192793414837,0.36652730977157066
,DEN,LAC,7.597955504917483,0.8415212966871054
,GSW,ORL,-12.178288137695944,0.09231777632600358
,NYK,BRK,-4.021384065225618,0.34202641548955875
,TOR,OKC,1.0054323351633272,0.5868810195249721
,BRK,BOS,8.334546359443586,0.8601948507213725
,DET,TOR,2.872125319516973,0.673580701022079
,LAL,MIL,6.172439433944488,0.7997108074600158
,MIA,MIN,-9.68451399421858,0.14345286932148454
,NOP,HOU,9.45015123943342,0.8849363479513686
,PHI,DAL,11.721629022950646,0.9237430792271184
,PHX,ORL,2.9922538635231763,0.6788410366398219
,WAS,CHI,-3.401744369362067,0.37043552241706224
,ATL,POR,-5.782099737427939,0.26768105701668593
,CHI,UTA,4.328987373101571,0.7341531905250909
,CHA,WAS,-3.6462423345196937,0.3591055397477735
,DEN,HOU,7.828081053064212,0.8475633144434745
,GSW,MIL,-11.889545900925288,0.09727208181282733
,LAC,CLE,2.089185834000639,0.6382639630455833
,MEM,SAS,10.712479105328454,0.9082536362825651
,OKC,SAC,-9.78570195019508,0.1409840907482283
,BRK,DAL,7.95832518224722,0.850898432570622
,DET,PHX,-7.355526640097175,0.21063445448061624
,LAL,CLE,15.871746731044407,0.9652547554362448
,MIA,POR,-5.661993049384125,0.27241610638073394
,NOP,MIN,0.38057146150969334,0.5562889502691342
,PHI,BOS,12.097850200147011,0.9288772961637005
,SAS,SAC,-11.552047760576997,0.10336248854065141
,TOR,IND,-2.99579574777745,0.38956070436659657
,BOS,WAS,0.8141163693635651,0.577574240245841
,CHA,ATL,-0.3572994329539485,0.5196249412709693
,HOU,DEN,-7.828081053064212,0.19534974349236517
,IND,UTA,2.26272790621557,0.646238478924679
,LAC,NYK,-7.451055112661882,0.2074753581232956
