9,0,1,0
26,0,2,0
6,0,5,0
11,0,8,0
13,0,19,0
18,0,20,0
22,0,23,0
30,0,27,0
14,0,28,0
18,0,4,0
5,0,7,0
24,0,10,0
14,0,15,0
3,0,17,0
2,0,23,0
16,0,25,0
1,0,28,0
8,0,29,0
22,0,9,0
12,0,13,0
26,0,20,0
19,0,21,0
21,0,1,0
30,0,3,0
25,0,5,0
4,0,7,0
12,0,10,0
2,0,11,0
29,0,14,0
27,0,17,0
15,0,19,0
8,0,23,0
6,0,28,0
5,0,9,0
23,0,15,0
20,0,16,0
27,0,18,0
24,0,29,0
22,0,30,0
16,0,1,0
8,0,3,0
9,0,4,0
26,0,7,0
14,0,11,0
10,0,13,0
25,0,17,0
6,0,20,0
2,0,22,0
12,0,24,0
27,0,5,0
25,0,15,0
23,0,19,0
18,0,28,0
10,0,29,0
8,0,30,0
28,0,2,0
22,0,4,0
16,0,6,0
12,0,7,0
24,0,14,0
1,0,17,0
9,0,18,0
11,0,21,0
20,0,26,0
16,0,5,0
4,0,6,0
7,0,11,0
25,0,12,0
19,0,13,0
10,0,15,0
8,0,22,0
3,0,27,0
26,0,29,0
17,0,30,0
23,0,9,0
20,0,14,0
10,0,18,0
2,0,21,0
19,0,24,0
8,0,7,0
3,0,11,0
4,0,12,0
25,0,13,0
30,0,16,0
14,0,26,0
17,0,28,0
22,0,1,0
18,0,5,0
15,0,6,0
10,0,19,0
20,0,24,0
21,0,25,0
14,0,3,0
9,0,7,0
26,0,11,0
6,0,15,0
12,0,16,0
13,0,22,0
28,0,23,0
2,0,27,0
21,0,29,0
4,0,30,0
25,0,8,0
20,0,10,0
5,0,17,0
12,0,19,0
27,0,24,0
