-2618215831929616.0
-12717700997771092.0
-188710081115053.16
-8806139736414076.0
2859328014936792.5
-524792088453090.0
-12251482600092800.0
-2285180005272861.5
-22890435288125132.0
-4610891569934992.0
17330811469515922.0
-9223532984813228.0
19214182801797424.0
-9478903951372418.0
14177143177989334.0
592364600546572.0
-3525630807568703.5
-4120464128119576.0
3248857978962637.0
-713680189177652.5
-6769976651370179.0
-3510297391494560.5
659777579187122.38
-5201673188774462.0
-17457007699534154.0
-6340900135511781.0
-4409425926893113.0
-10021658028747538.0
-16762629605707480.0
9953213181647190.0
