-5.25
2.0
-0.33333333333333331
-2.3333333333333335
-10.0
0.33333333333333331
-8.75
-1.6666666666666667
1.0
2.25
2.5
-1.6666666666666667
10.0
-5.0
9.3333333333333339
2.0
2.0
-0.33333333333333331
-3.6666666666666665
-8.0
-0.33333333333333331
4.0
-3.25
-6.0
6.333333333333333
-2.5
6.0
6.0
4.666666666666667
4.0
